image_id,image_path,dataset,label,split
aptos_2df07eb5779f,data/raw/aptos/train_images/train_images/2df07eb5779f.png,aptos,4,train
aptos_2e26762daed5,data/raw/aptos/train_images/train_images/2e26762daed5.png,aptos,2,train
aptos_2e79041ef722,data/raw/aptos/train_images/train_images/2e79041ef722.png,aptos,2,train
aptos_2eba4279e503,data/raw/aptos/train_images/train_images/2eba4279e503.png,aptos,0,train
aptos_2ecbc2e3f239,data/raw/aptos/train_images/train_images/2ecbc2e3f239.png,aptos,1,train
aptos_2ef10194e80d,data/raw/aptos/train_images/train_images/2ef10194e80d.png,aptos,0,train
aptos_2ef4a04aed1b,data/raw/aptos/train_images/train_images/2ef4a04aed1b.png,aptos,0,train
aptos_2ef955d6d9ff,data/raw/aptos/train_images/train_images/2ef955d6d9ff.png,aptos,0,train
aptos_2f143453bb71,data/raw/aptos/train_images/train_images/2f143453bb71.png,aptos,0,train
aptos_2f284b6a1940,data/raw/aptos/train_images/train_images/2f284b6a1940.png,aptos,4,train
aptos_2f2e1949ad56,data/raw/aptos/train_images/train_images/2f2e1949ad56.png,aptos,1,train
aptos_2f42e20db938,data/raw/aptos/train_images/train_images/2f42e20db938.png,aptos,3,train
aptos_2f4e81787d9b,data/raw/aptos/train_images/train_images/2f4e81787d9b.png,aptos,1,train
aptos_2f5c9cdfb333,data/raw/aptos/train_images/train_images/2f5c9cdfb333.png,aptos,2,train
aptos_2f7789c1e046,data/raw/aptos/train_images/train_images/2f7789c1e046.png,aptos,4,train
aptos_2f7fbdcc9a4b,data/raw/aptos/train_images/train_images/2f7fbdcc9a4b.png,aptos,0,train
aptos_2f81ee5f2926,data/raw/aptos/train_images/train_images/2f81ee5f2926.png,aptos,0,train
aptos_2f8d14a7d390,data/raw/aptos/train_images/train_images/2f8d14a7d390.png,aptos,0,train
aptos_2f9b66784109,data/raw/aptos/train_images/train_images/2f9b66784109.png,aptos,2,train
aptos_2fb3a8606a77,data/raw/aptos/train_images/train_images/2fb3a8606a77.png,aptos,2,train
aptos_2fde69f20585,data/raw/aptos/train_images/train_images/2fde69f20585.png,aptos,4,train
aptos_2fdfb80ea53c,data/raw/aptos/train_images/train_images/2fdfb80ea53c.png,aptos,0,train
aptos_2fdffb6160a6,data/raw/aptos/train_images/train_images/2fdffb6160a6.png,aptos,2,train
aptos_2fe06bedb2c4,data/raw/aptos/train_images/train_images/2fe06bedb2c4.png,aptos,4,train
aptos_2fefb720869a,data/raw/aptos/train_images/train_images/2fefb720869a.png,aptos,0,train
aptos_300305ce82d2,data/raw/aptos/train_images/train_images/300305ce82d2.png,aptos,2,train
aptos_30263a7d5609,data/raw/aptos/train_images/train_images/30263a7d5609.png,aptos,0,train
aptos_302bcdb635ff,data/raw/aptos/train_images/train_images/302bcdb635ff.png,aptos,2,train
aptos_3044022c6969,data/raw/aptos/train_images/train_images/3044022c6969.png,aptos,1,train
aptos_306c841af3fc,data/raw/aptos/train_images/train_images/306c841af3fc.png,aptos,0,train
aptos_3079490a4b9c,data/raw/aptos/train_images/train_images/3079490a4b9c.png,aptos,0,train
aptos_308f7fce6f0d,data/raw/aptos/train_images/train_images/308f7fce6f0d.png,aptos,2,train
aptos_30941b65348b,data/raw/aptos/train_images/train_images/30941b65348b.png,aptos,1,train
aptos_30cab14951ac,data/raw/aptos/train_images/train_images/30cab14951ac.png,aptos,1,train
aptos_30db694bee42,data/raw/aptos/train_images/train_images/30db694bee42.png,aptos,0,train
aptos_310c27067ac0,data/raw/aptos/train_images/train_images/310c27067ac0.png,aptos,2,train
aptos_312694ea8e6a,data/raw/aptos/train_images/train_images/312694ea8e6a.png,aptos,4,train
aptos_3128eb593012,data/raw/aptos/train_images/train_images/3128eb593012.png,aptos,2,train
aptos_3132556f5352,data/raw/aptos/train_images/train_images/3132556f5352.png,aptos,0,train
aptos_31360e44ac64,data/raw/aptos/train_images/train_images/31360e44ac64.png,aptos,0,train
aptos_31452ad8808c,data/raw/aptos/train_images/train_images/31452ad8808c.png,aptos,2,train
aptos_314862758acf,data/raw/aptos/train_images/train_images/314862758acf.png,aptos,2,train
aptos_315c1a0d87fd,data/raw/aptos/train_images/train_images/315c1a0d87fd.png,aptos,0,train
aptos_31616ff6b53b,data/raw/aptos/train_images/train_images/31616ff6b53b.png,aptos,3,train
aptos_3178559fbf57,data/raw/aptos/train_images/train_images/3178559fbf57.png,aptos,0,train
aptos_318eb706a134,data/raw/aptos/train_images/train_images/318eb706a134.png,aptos,0,train
aptos_31b5d6fb0256,data/raw/aptos/train_images/train_images/31b5d6fb0256.png,aptos,2,train
aptos_31cb39681f6a,data/raw/aptos/train_images/train_images/31cb39681f6a.png,aptos,1,train
aptos_3206171db5be,data/raw/aptos/train_images/train_images/3206171db5be.png,aptos,4,train
aptos_3218a6d8eb2c,data/raw/aptos/train_images/train_images/3218a6d8eb2c.png,aptos,3,train
aptos_3232b34cbe99,data/raw/aptos/train_images/train_images/3232b34cbe99.png,aptos,0,train
aptos_3246f07e65b4,data/raw/aptos/train_images/train_images/3246f07e65b4.png,aptos,2,train
aptos_3254e48c8aa0,data/raw/aptos/train_images/train_images/3254e48c8aa0.png,aptos,0,train
aptos_3286073a976e,data/raw/aptos/train_images/train_images/3286073a976e.png,aptos,0,train
aptos_328d141ed3aa,data/raw/aptos/train_images/train_images/328d141ed3aa.png,aptos,0,train
aptos_32a3eb37ff40,data/raw/aptos/train_images/train_images/32a3eb37ff40.png,aptos,2,train
aptos_32d7d360d891,data/raw/aptos/train_images/train_images/32d7d360d891.png,aptos,0,train
aptos_32ed318235b8,data/raw/aptos/train_images/train_images/32ed318235b8.png,aptos,0,train
aptos_33105f9b3a04,data/raw/aptos/train_images/train_images/33105f9b3a04.png,aptos,1,train
aptos_331121c65e88,data/raw/aptos/train_images/train_images/331121c65e88.png,aptos,0,train
aptos_331b87d1b9d1,data/raw/aptos/train_images/train_images/331b87d1b9d1.png,aptos,2,train
aptos_3323fd59782e,data/raw/aptos/train_images/train_images/3323fd59782e.png,aptos,0,train
aptos_3325b1fe55d2,data/raw/aptos/train_images/train_images/3325b1fe55d2.png,aptos,0,train
aptos_33596a635b53,data/raw/aptos/train_images/train_images/33596a635b53.png,aptos,0,train
aptos_33778d136069,data/raw/aptos/train_images/train_images/33778d136069.png,aptos,3,train
aptos_338326891d84,data/raw/aptos/train_images/train_images/338326891d84.png,aptos,0,train
aptos_33b893e18eb3,data/raw/aptos/train_images/train_images/33b893e18eb3.png,aptos,1,train
aptos_33b91def2035,data/raw/aptos/train_images/train_images/33b91def2035.png,aptos,0,train
aptos_33b978734eab,data/raw/aptos/train_images/train_images/33b978734eab.png,aptos,0,train
aptos_33d72035c27a,data/raw/aptos/train_images/train_images/33d72035c27a.png,aptos,0,train
aptos_33e7bf536fc5,data/raw/aptos/train_images/train_images/33e7bf536fc5.png,aptos,0,train
aptos_33e8e26a75d4,data/raw/aptos/train_images/train_images/33e8e26a75d4.png,aptos,2,train
aptos_33ffddea8c6e,data/raw/aptos/train_images/train_images/33ffddea8c6e.png,aptos,1,train
aptos_3402124408ea,data/raw/aptos/train_images/train_images/3402124408ea.png,aptos,2,train
aptos_3428230bf1bd,data/raw/aptos/train_images/train_images/3428230bf1bd.png,aptos,2,train
aptos_342edf9b889d,data/raw/aptos/train_images/train_images/342edf9b889d.png,aptos,0,train
aptos_3435fd8675a2,data/raw/aptos/train_images/train_images/3435fd8675a2.png,aptos,3,train
aptos_345b1f0abbba,data/raw/aptos/train_images/train_images/345b1f0abbba.png,aptos,0,train
aptos_3461dc601cc2,data/raw/aptos/train_images/train_images/3461dc601cc2.png,aptos,1,train
aptos_34723fae6475,data/raw/aptos/train_images/train_images/34723fae6475.png,aptos,2,train
aptos_348598d01e18,data/raw/aptos/train_images/train_images/348598d01e18.png,aptos,0,train
aptos_3486f7096276,data/raw/aptos/train_images/train_images/3486f7096276.png,aptos,0,train
aptos_349f3c0ac83e,data/raw/aptos/train_images/train_images/349f3c0ac83e.png,aptos,2,train
aptos_34a7dbd3f05c,data/raw/aptos/train_images/train_images/34a7dbd3f05c.png,aptos,0,train
aptos_34acae864963,data/raw/aptos/train_images/train_images/34acae864963.png,aptos,0,train
aptos_351e842842a2,data/raw/aptos/train_images/train_images/351e842842a2.png,aptos,0,train
aptos_352e4a939242,data/raw/aptos/train_images/train_images/352e4a939242.png,aptos,3,train
aptos_35362d43e753,data/raw/aptos/train_images/train_images/35362d43e753.png,aptos,0,train
aptos_354b8911d6ed,data/raw/aptos/train_images/train_images/354b8911d6ed.png,aptos,2,train
aptos_356304d15a5c,data/raw/aptos/train_images/train_images/356304d15a5c.png,aptos,0,train
aptos_35777eb7859d,data/raw/aptos/train_images/train_images/35777eb7859d.png,aptos,0,train
aptos_357f02a779d7,data/raw/aptos/train_images/train_images/357f02a779d7.png,aptos,0,train
aptos_3580a545016d,data/raw/aptos/train_images/train_images/3580a545016d.png,aptos,0,train
aptos_358d2224de73,data/raw/aptos/train_images/train_images/358d2224de73.png,aptos,1,train
aptos_3599029efeb3,data/raw/aptos/train_images/train_images/3599029efeb3.png,aptos,0,train
aptos_359bab5d784b,data/raw/aptos/train_images/train_images/359bab5d784b.png,aptos,0,train
aptos_35aa7f5c2ec0,data/raw/aptos/train_images/train_images/35aa7f5c2ec0.png,aptos,1,train
aptos_35ac70c0d08f,data/raw/aptos/train_images/train_images/35ac70c0d08f.png,aptos,0,train
aptos_35beb47fe159,data/raw/aptos/train_images/train_images/35beb47fe159.png,aptos,0,train
aptos_35cd9832fc0a,data/raw/aptos/train_images/train_images/35cd9832fc0a.png,aptos,0,train
aptos_35d6c4c50072,data/raw/aptos/train_images/train_images/35d6c4c50072.png,aptos,1,train
aptos_35df2bc6ae95,data/raw/aptos/train_images/train_images/35df2bc6ae95.png,aptos,0,train
aptos_3601dac9bed7,data/raw/aptos/train_images/train_images/3601dac9bed7.png,aptos,0,train
aptos_36041171f441,data/raw/aptos/train_images/train_images/36041171f441.png,aptos,1,train
aptos_360832d84ce0,data/raw/aptos/train_images/train_images/360832d84ce0.png,aptos,0,train
aptos_362c4a96cebb,data/raw/aptos/train_images/train_images/362c4a96cebb.png,aptos,2,train
aptos_365f8c01d994,data/raw/aptos/train_images/train_images/365f8c01d994.png,aptos,1,train
aptos_36677b70b1ef,data/raw/aptos/train_images/train_images/36677b70b1ef.png,aptos,1,train
aptos_367c7049929c,data/raw/aptos/train_images/train_images/367c7049929c.png,aptos,2,train
aptos_36865bbc64d6,data/raw/aptos/train_images/train_images/36865bbc64d6.png,aptos,3,train
aptos_369229040a34,data/raw/aptos/train_images/train_images/369229040a34.png,aptos,0,train
aptos_3694e8c8e09a,data/raw/aptos/train_images/train_images/3694e8c8e09a.png,aptos,0,train
aptos_36a1e3c780a0,data/raw/aptos/train_images/train_images/36a1e3c780a0.png,aptos,2,train
aptos_36b5b3c9fb32,data/raw/aptos/train_images/train_images/36b5b3c9fb32.png,aptos,3,train
aptos_36e4b704b905,data/raw/aptos/train_images/train_images/36e4b704b905.png,aptos,0,train
aptos_36ec36c301c1,data/raw/aptos/train_images/train_images/36ec36c301c1.png,aptos,2,train
aptos_370f575adb23,data/raw/aptos/train_images/train_images/370f575adb23.png,aptos,0,train
aptos_3710ff45299c,data/raw/aptos/train_images/train_images/3710ff45299c.png,aptos,0,train
aptos_3730c322d35b,data/raw/aptos/train_images/train_images/3730c322d35b.png,aptos,0,train
aptos_3732de8b416f,data/raw/aptos/train_images/train_images/3732de8b416f.png,aptos,0,train
aptos_374535e0adb8,data/raw/aptos/train_images/train_images/374535e0adb8.png,aptos,4,train
aptos_3748349334f6,data/raw/aptos/train_images/train_images/3748349334f6.png,aptos,2,train
aptos_378963f9df22,data/raw/aptos/train_images/train_images/378963f9df22.png,aptos,4,train
aptos_3796af4d987a,data/raw/aptos/train_images/train_images/3796af4d987a.png,aptos,4,train
aptos_37c4dfe03aba,data/raw/aptos/train_images/train_images/37c4dfe03aba.png,aptos,4,train
aptos_37c523296d42,data/raw/aptos/train_images/train_images/37c523296d42.png,aptos,0,train
aptos_37de05ef12a5,data/raw/aptos/train_images/train_images/37de05ef12a5.png,aptos,2,train
aptos_38055d8b9f08,data/raw/aptos/train_images/train_images/38055d8b9f08.png,aptos,3,train
aptos_3810040096cb,data/raw/aptos/train_images/train_images/3810040096cb.png,aptos,4,train
aptos_3823acc4e464,data/raw/aptos/train_images/train_images/3823acc4e464.png,aptos,0,train
aptos_382752f6694a,data/raw/aptos/train_images/train_images/382752f6694a.png,aptos,1,train
aptos_38373431d996,data/raw/aptos/train_images/train_images/38373431d996.png,aptos,0,train
aptos_383e72af1955,data/raw/aptos/train_images/train_images/383e72af1955.png,aptos,3,train
aptos_384631079d1e,data/raw/aptos/train_images/train_images/384631079d1e.png,aptos,1,train
aptos_38487e1a5b1f,data/raw/aptos/train_images/train_images/38487e1a5b1f.png,aptos,2,train
aptos_384db24ebbd7,data/raw/aptos/train_images/train_images/384db24ebbd7.png,aptos,0,train
aptos_384e6c915722,data/raw/aptos/train_images/train_images/384e6c915722.png,aptos,0,train
aptos_387138ddf43d,data/raw/aptos/train_images/train_images/387138ddf43d.png,aptos,0,train
aptos_388279491b5d,data/raw/aptos/train_images/train_images/388279491b5d.png,aptos,0,train
aptos_388f12e8df0b,data/raw/aptos/train_images/train_images/388f12e8df0b.png,aptos,2,train
aptos_389552047476,data/raw/aptos/train_images/train_images/389552047476.png,aptos,0,train
aptos_38b9bb961847,data/raw/aptos/train_images/train_images/38b9bb961847.png,aptos,1,train
aptos_38c7153457e2,data/raw/aptos/train_images/train_images/38c7153457e2.png,aptos,0,train
aptos_38e0e28d35d3,data/raw/aptos/train_images/train_images/38e0e28d35d3.png,aptos,1,train
aptos_38e111cac46f,data/raw/aptos/train_images/train_images/38e111cac46f.png,aptos,2,train
aptos_38f1901f214a,data/raw/aptos/train_images/train_images/38f1901f214a.png,aptos,0,train
aptos_38fe9f854046,data/raw/aptos/train_images/train_images/38fe9f854046.png,aptos,2,train
aptos_3908b3cfd620,data/raw/aptos/train_images/train_images/3908b3cfd620.png,aptos,0,train
aptos_39134907127a,data/raw/aptos/train_images/train_images/39134907127a.png,aptos,2,train
aptos_393fa5a023a5,data/raw/aptos/train_images/train_images/393fa5a023a5.png,aptos,0,train
aptos_39923b29988a,data/raw/aptos/train_images/train_images/39923b29988a.png,aptos,2,train
aptos_39aa3cd93c50,data/raw/aptos/train_images/train_images/39aa3cd93c50.png,aptos,3,train
aptos_39b5b05d6cd9,data/raw/aptos/train_images/train_images/39b5b05d6cd9.png,aptos,2,train
aptos_39f8935185e6,data/raw/aptos/train_images/train_images/39f8935185e6.png,aptos,0,train
aptos_39fd8ef3a45c,data/raw/aptos/train_images/train_images/39fd8ef3a45c.png,aptos,0,train
aptos_3a122851e526,data/raw/aptos/train_images/train_images/3a122851e526.png,aptos,2,train
aptos_3a1d3ce00f0c,data/raw/aptos/train_images/train_images/3a1d3ce00f0c.png,aptos,2,train
aptos_3a1ecf5e2839,data/raw/aptos/train_images/train_images/3a1ecf5e2839.png,aptos,4,train
aptos_3a4cfea0a766,data/raw/aptos/train_images/train_images/3a4cfea0a766.png,aptos,0,train
aptos_3a61e690f4bb,data/raw/aptos/train_images/train_images/3a61e690f4bb.png,aptos,2,train
aptos_3a643599f852,data/raw/aptos/train_images/train_images/3a643599f852.png,aptos,0,train
aptos_3a6e9730b298,data/raw/aptos/train_images/train_images/3a6e9730b298.png,aptos,4,train
aptos_3aa2b1ce6700,data/raw/aptos/train_images/train_images/3aa2b1ce6700.png,aptos,2,train
aptos_3abac0961bfd,data/raw/aptos/train_images/train_images/3abac0961bfd.png,aptos,0,train
aptos_3ac3fbfca7d4,data/raw/aptos/train_images/train_images/3ac3fbfca7d4.png,aptos,4,train
aptos_3ac92ac3d65a,data/raw/aptos/train_images/train_images/3ac92ac3d65a.png,aptos,0,train
aptos_3af9aaa880e9,data/raw/aptos/train_images/train_images/3af9aaa880e9.png,aptos,0,train
aptos_3b018e8b7303,data/raw/aptos/train_images/train_images/3b018e8b7303.png,aptos,3,train
aptos_3b0190bbe615,data/raw/aptos/train_images/train_images/3b0190bbe615.png,aptos,0,train
aptos_3b10191dfd25,data/raw/aptos/train_images/train_images/3b10191dfd25.png,aptos,0,train
aptos_3b185ac445d0,data/raw/aptos/train_images/train_images/3b185ac445d0.png,aptos,4,train
aptos_3b232b394e4f,data/raw/aptos/train_images/train_images/3b232b394e4f.png,aptos,4,train
aptos_3b2b91590590,data/raw/aptos/train_images/train_images/3b2b91590590.png,aptos,0,train
aptos_3b4a5fcbe5e0,data/raw/aptos/train_images/train_images/3b4a5fcbe5e0.png,aptos,4,train
aptos_3b58b02c89ed,data/raw/aptos/train_images/train_images/3b58b02c89ed.png,aptos,2,train
aptos_3b5dffe159b6,data/raw/aptos/train_images/train_images/3b5dffe159b6.png,aptos,0,train
aptos_3b73a3a4a734,data/raw/aptos/train_images/train_images/3b73a3a4a734.png,aptos,1,train
aptos_3b9817a39adf,data/raw/aptos/train_images/train_images/3b9817a39adf.png,aptos,0,train
aptos_3b9c1f42c2f2,data/raw/aptos/train_images/train_images/3b9c1f42c2f2.png,aptos,2,train
aptos_3bf2deaa5ef0,data/raw/aptos/train_images/train_images/3bf2deaa5ef0.png,aptos,0,train
aptos_3bf3085ac167,data/raw/aptos/train_images/train_images/3bf3085ac167.png,aptos,0,train
aptos_3c1efa38d0da,data/raw/aptos/train_images/train_images/3c1efa38d0da.png,aptos,2,train
aptos_3c28fd846b43,data/raw/aptos/train_images/train_images/3c28fd846b43.png,aptos,0,train
aptos_3c311c9109b0,data/raw/aptos/train_images/train_images/3c311c9109b0.png,aptos,2,train
aptos_3c326543fff6,data/raw/aptos/train_images/train_images/3c326543fff6.png,aptos,0,train
aptos_3c42512c81e0,data/raw/aptos/train_images/train_images/3c42512c81e0.png,aptos,0,train
aptos_3c53198519f7,data/raw/aptos/train_images/train_images/3c53198519f7.png,aptos,2,train
aptos_3c726de3ee90,data/raw/aptos/train_images/train_images/3c726de3ee90.png,aptos,1,train
aptos_3c72f580d4ba,data/raw/aptos/train_images/train_images/3c72f580d4ba.png,aptos,1,train
aptos_3c78bfca247b,data/raw/aptos/train_images/train_images/3c78bfca247b.png,aptos,4,train
aptos_3c9529918097,data/raw/aptos/train_images/train_images/3c9529918097.png,aptos,0,train
aptos_3ca12e02dd4e,data/raw/aptos/train_images/train_images/3ca12e02dd4e.png,aptos,0,train
aptos_3ca637fddd56,data/raw/aptos/train_images/train_images/3ca637fddd56.png,aptos,4,train
aptos_3ca8be3b40d6,data/raw/aptos/train_images/train_images/3ca8be3b40d6.png,aptos,0,train
aptos_3cab32dd6ef9,data/raw/aptos/train_images/train_images/3cab32dd6ef9.png,aptos,0,train
aptos_3ccf96c1dd6d,data/raw/aptos/train_images/train_images/3ccf96c1dd6d.png,aptos,4,train
aptos_3cd801ffdbf0,data/raw/aptos/train_images/train_images/3cd801ffdbf0.png,aptos,2,train
aptos_3cd9713c0ecb,data/raw/aptos/train_images/train_images/3cd9713c0ecb.png,aptos,0,train
aptos_3cdda8b3df19,data/raw/aptos/train_images/train_images/3cdda8b3df19.png,aptos,2,train
aptos_3cdef7c591cc,data/raw/aptos/train_images/train_images/3cdef7c591cc.png,aptos,0,train
aptos_3ce2f8a77a32,data/raw/aptos/train_images/train_images/3ce2f8a77a32.png,aptos,0,train
aptos_3d2ecffe0386,data/raw/aptos/train_images/train_images/3d2ecffe0386.png,aptos,0,train
aptos_3d3e288d490e,data/raw/aptos/train_images/train_images/3d3e288d490e.png,aptos,2,train
aptos_3d663a6a50a3,data/raw/aptos/train_images/train_images/3d663a6a50a3.png,aptos,2,train
aptos_3dbc90c7ee7d,data/raw/aptos/train_images/train_images/3dbc90c7ee7d.png,aptos,1,train
aptos_3dbfbc11e105,data/raw/aptos/train_images/train_images/3dbfbc11e105.png,aptos,2,train
aptos_3ddb86eb530e,data/raw/aptos/train_images/train_images/3ddb86eb530e.png,aptos,2,train
aptos_3de8ad4151e1,data/raw/aptos/train_images/train_images/3de8ad4151e1.png,aptos,1,train
aptos_3dec415b188a,data/raw/aptos/train_images/train_images/3dec415b188a.png,aptos,0,train
aptos_3dfc50108072,data/raw/aptos/train_images/train_images/3dfc50108072.png,aptos,2,train
